author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Processed Tweets,Sentiment
4749386172,2021-02-02 04:56:01+00:00, ,1356466380070031360,en,8,0,1,0,Twitter for iPhone,"@mentalplex Much hinges on what happens with the AstraZeneca, Novavax, and Johnson &amp; Johnson vaccine candidates.

All have delivery contracts with the U.S. &amp; they manufactured vaccine during the trials. AstraZeneca's contract with HHS is for 300M doses.", USER much hinges on what happens with the astrazeneca novavax and johnson amp johnson vaccine candidates all have delivery contracts with the amp they manufactured vaccine during the trials astrazeneca contract with hhs is for 300m doses ,Negative
781530089980850176,2021-02-03 05:29:08+00:00, ,1356837100553912321,en,2,0,1,0,Twitter for iPhone,"@South_Avocado I know, they will need to wait for Johnson and Johnson apparently because ainât nobody spending money on that infrastructure", USER know they will need to wait for johnson and johnson apparently because ain nobody spending money on that infrastructure ,Negative
1037223984,2021-02-01 16:39:35+00:00, ,1356281050662629376,en,0,0,1,0,Twitter Web App,"3, one in a trial by Johnson and Johnson, who told me because they are completely different types of vaccines, I could take one of the other 2, so the VA offered to those of us 75 or older a Moderna, and I have had 2 of those. I have also had flu like symptoms for 2 of them. https://t.co/MBUWFeuAIp", one in trial by johnson and johnson who told me because they are completely different types of vaccines could take one of the other so the va offered to those of us 75 or older moderna and have had of those have also had flu like symptoms for of them URL ,Negative
14985126,2021-02-03 02:05:01+00:00, ,1356785732795383809,en,6,0,1,2,Sprout Social,Interim results from Johnson &amp; Johnson phase 3 trials show that its vaccine offers protection against moderate to severe COVID-19. https://t.co/g24KPGCLA5, interim results from johnson amp johnson phase trials show that its vaccine offers protection against moderate to severe covid 19 URL ,Negative
241983890,2021-02-01 22:54:41+00:00, ,1356375447332933633,en,4,0,0,1,Tweetbot for Mac,"Johnson &amp; Johnsonâs one-shot Covid-19 vaccine appears poised to aid difficult-to-reach populations that need protection from the virus 

https://t.co/mEEoVuINpF", johnson amp johnson one shot covid 19 vaccine appears poised to aid difficult to reach populations that need protection from the virus URL ,Negative
15084853,2021-02-02 15:15:43+00:00, ,1356622334023643136,en,2,2,3,2,Sendible,A move by Johnson and Johnson has raised concerns among some EU member states that the bloc's Covid-19 inoculation programme could be delayed further https://t.co/RtseQ6P64s, move by johnson and johnson has raised concerns among some eu member states that the bloc covid 19 inoculation programme could be delayed further URL ,Negative
429257902,2021-02-02 03:50:51+00:00, ,1356449980131770373,en,2,0,0,1,Twitter Web App,"Johnson &amp;Johnson's #Covid single-shot vaccine was shown to be 66% effective in preventing moderate and severe disease in a global Phase 3 trial, but 85% effective against severe disease, the company announced Friday. 

#COVID19 https://t.co/9Xwpzeicot", johnson amp johnson covid single shot vaccine was shown to be 66 effective in preventing moderate and severe disease in global phase trial but 85 effective against severe disease the company announced friday covid19 URL ,Negative
263701385,2021-02-02 17:38:53+00:00, ,1356658361564069893,en,1,0,1,1,Twitter Web App,Dr. Levine asked what he'd say to people who don't want Johnson and Johnson vaccine. He says people need to consider that it stops severe illness and no anaphylactic responses. #CoronavirusVermont #GovernorPhilScottPressConference, dr levine asked what he say to people who don want johnson and johnson vaccine he says people need to consider that it stops severe illness and no anaphylactic responses coronavirusvermont governorphilscottpressconference ,Negative
756898328135303168,2021-02-03 11:46:33+00:00, ,1356932080177979394,en,2,0,0,1,Twitter for Android,"The #Cygnus NG-15 @northropgrumman  #patch. Launch is scheduled for 20 February 2021. 

The Cygnus has been named SS Katherine Johnson. Johnson was a NASA mathematician who died on February 24th 2020. She was 101 https://t.co/0mHcCMBDW1", the cygnus ng 15 USER patch launch is scheduled for 20 february 2021 the cygnus has been named ss katherine johnson johnson was nasa mathematician who died on february 24th 2020 she was 101 URL ,Negative
339534214,2021-02-03 16:20:50+00:00, ,1357001109030793218,en,1,0,0,1,Twitter Web App,Switzerland delays approval of AstraZeneca and Johnson &amp; Johnson Covid-19 vaccines due to 'insufficient data' â RT World News https://t.co/HIjOH4yUw3, switzerland delays approval of astrazeneca and johnson amp johnson covid 19 vaccines due to insufficient data rt world news URL ,Negative
1168561157390655492,2021-02-01 22:13:11+00:00, ,1356365001855008768,en,1,0,1,1,Twitter for iPhone,"@andrew_lilico Yep. Johnson and Johnson in SA -66% efficacy, but 100% at keeping people out of hospital and dying.", USER yep johnson and johnson in sa 66 efficacy but 100 at keeping people out of hospital and dying ,Negative
812670830014504966,2021-02-02 19:25:52+00:00,f54a2170ff4b15f7,1356685285996822533,en,1,0,1,1,Twitter for Android,"@ThomasFox_4th Maybe I'll get the Johnson and Johnson shot.  I  heard you only have to get one shot.  I imagine it's probably a very weak dose, if you got sick?  I hope!", USER maybe ll get the johnson and johnson shot heard you only have to get one shot imagine it probably very weak dose if you got sick hope ,Negative
42589787,2021-02-01 16:09:52+00:00, ,1356273571740475392,en,2,2,0,2,Twitter Web App,Johnson &amp; Johnson (JNJ) has raised a concern in EU with plan to package vaccine in the US; EU countries concerned about possible vaccine delays, johnson amp johnson jnj has raised concern in eu with plan to package vaccine in the us eu countries concerned about possible vaccine delays ,Negative
1185464812026789889,2021-02-02 02:45:42+00:00, ,1356433585461317632,en,2,0,1,1,Twitter Web App,"Pfizer, Moderna, AstraZeneca, Novavax, Johnson &amp; Johnson: Of the 75k people who received 1 of the vaccines in a research trial, NOT A SINGLE PERSON HAS DIED FROM COVID. On the other hand:  in a group of 75k Americans: COVID kills roughly 150 and sends hundreds to the hospital", pfizer moderna astrazeneca novavax johnson amp johnson of the 75k people who received of the vaccines in research trial not single person has died from covid on the other hand in group of 75k americans covid kills roughly 150 and sends hundreds to the hospital ,Negative
158023332,2021-02-01 14:11:19+00:00, ,1356243738649980929,en,5,0,1,1,Twitter Web App,"@POTUS The Johnson &amp; Johnson vaccine doesnât have the MRNA in it, this would please a lot of skittish folk! Please letâs get a think tank how to thread the needle .  Ideas solve everything ð«ð«ð«ð«ð«", USER the johnson amp johnson vaccine doesn have the mrna in it this would please lot of skittish folk please let get think tank how to thread the needle ideas solve everything ,Negative
41826186,2021-02-01 15:06:24+00:00, ,1356257601059753991,en,0,0,1,2,Twitter for Android,"Soo, Johnson and Johnson has a covid vaccine coming...the same company that has paid out millions in  lawsuits ... cause their talcum powder caused ovarian cancer... â¼ï¸ Make it make sense ,please ð§
ðºð²âð½
#COVID19 #vaccine", soo johnson and johnson has covid vaccine coming the same company that has paid out millions in lawsuits cause their talcum powder caused ovarian cancer make it make sense please covid19 vaccine ,Negative
206260238,2021-02-01 11:11:58+00:00, ,1356198600901062659,en,2,0,1,1,Twitter Web App,There is a lot still to be known about these vaccines. Only the Johnson and Johnson vaccine was exposed to the SA variant. https://t.co/iAyAh9ilfa, there is lot still to be known about these vaccines only the johnson and johnson vaccine was exposed to the sa variant URL ,Negative
731998584,2021-02-03 15:48:48+00:00, ,1356993047377117186,en,1,0,0,0,Twitter for Android,I will not take a Johnson and Johnson vaccine. They let women continue to use that powder and it caused ovarian cancer. Give me the Pfizer. I mean they created a pill that can rise the dead. Give me that one. https://t.co/KZZd1necU9, will not take johnson and johnson vaccine they let women continue to use that powder and it caused ovarian cancer give me the pfizer mean they created pill that can rise the dead give me that one URL ,Negative
59939480,2021-02-01 15:30:39+00:00, ,1356263703750995968,en,3,0,1,0,Twitter for iPhone,Why is Johnson and Johnson waiting/have to wait 2 weeks for emergency approval? Why doesnât Tesla take Bitcoin? #randomquestions, why is johnson and johnson waiting have to wait weeks for emergency approval why doesn tesla take bitcoin randomquestions ,Negative
765553881380163584,2021-02-01 16:30:00+00:00, ,1356278637604048896,en,2,0,0,1,TweetDeck,"Johnson &amp; Johnson's new vaccine is attracting global interest, mostly due to its lower cost and single-dose requirement. When is it expected to become available?

Find out via @Refinery29: https://t.co/uXz1lMcdLm", johnson amp johnson new vaccine is attracting global interest mostly due to its lower cost and single dose requirement when is it expected to become available find out via USER URL ,Negative
25503579,2021-02-03 11:17:50+00:00, ,1356924853899689984,en,2,0,2,0,Twitter Web App,"Important info about the efficacy of vaccines, in particular the Johnson &amp; Johnson vaccine which I received in early trials in July &amp; Oct. In a nutshell: The infection rate doesn't matter as much as the vaccines ability to prevent hospitalization &amp; death: https://t.co/UTx3TsRqK3", important info about the efficacy of vaccines in particular the johnson amp johnson vaccine which received in early trials in july amp oct in nutshell the infection rate doesn matter as much as the vaccines ability to prevent hospitalization amp death URL ,Negative
18569280,2021-02-01 21:46:46+00:00, ,1356358355875487744,en,1,0,0,0,Twitter Web App,@vingupta @NicolleDWallace why should i get the inferior vaccine from Johnson and Johnson because i am 61- or that i live in NYC and cant get a Pfizer or Moderna. I will refuse the johnson and johnson for Moderna- its a punishment or inferior vaccine, USER USER why should get the inferior vaccine from johnson and johnson because am 61 or that live in nyc and cant get pfizer or moderna will refuse the johnson and johnson for moderna its punishment or inferior vaccine ,Negative
20288817,2021-02-03 15:02:34+00:00,f6514a91adf25ce4,1356981409894785024,en,2,0,0,0,Twitter for iPhone,"BREAKING: On Fox News, Johnson &amp; Johnson announces by summer they will have 100M COVID-19 vaccines ready for the United States. This announcement means 100M people will be vaccinated due to only needing a single dose.", breaking on fox news johnson amp johnson announces by summer they will have 100m covid 19 vaccines ready for the united states this announcement means 100m people will be vaccinated due to only needing single dose ,Negative
1165806102920847360,2021-02-03 16:32:06+00:00, ,1357003941909721089,en,1,0,1,0,Twitter for iPhone,I bought some johnson and johnson stock and it just isnât doing well ð, bought some johnson and johnson stock and it just isn doing well ,Negative
75014385,2021-02-01 18:21:35+00:00, ,1356306718855225351,en,2,0,0,0,Twitter for iPhone,"Of the 75K people who have received Pfizer, Moderna, AstraZeneca, Johnson &amp; Johnson, and Novavax not a single person has died from Covid.", of the 75k people who have received pfizer moderna astrazeneca johnson amp johnson and novavax not single person has died from covid ,Negative
3050287712,2021-02-02 17:19:54+00:00, ,1356653584960475136,en,14,0,4,0,Twitter for iPhone,By the way Johnson &amp; Johnson vaccine uses the same basic mechanism as the AstraZenica. It just uses a different âsad empty shellâ of a virus to bring the asshole protein information to you. They call these types of vaccines âviral vectorsâ., by the way johnson amp johnson vaccine uses the same basic mechanism as the astrazenica it just uses different sad empty shell of virus to bring the asshole protein information to you they call these types of vaccines viral vectors ,Negative
2188970024,2021-02-01 23:20:04+00:00, ,1356381835647995906,en,1,0,1,0,Twitter Web App,"@bama_doc @evolutionarypsy i got it because i have too :) although i never had it, the johnson and johnson vax supposedly covers some of the other strains and it's one shot, i dont see a problem getting that one when it's approved (very, very soon)", USER USER got it because have too EMOJIsmile although never had it the johnson and johnson vax supposedly covers some of the other strains and it one shot dont see problem getting that one when it approved very very soon ,Negative
1083827440403640320,2021-02-01 13:50:03+00:00, ,1356238386449633280,en,2,0,0,0,Twitter for iPhone,"@bebe1969 Iâm not getting the Pfizer or Moderna vaccines. Iâm allergic to sulpha drugs and Iâve had Bellâs Palsy. I would, however, be willing to take the Johnson and Johnson vaccine if itâs approved.", USER not getting the pfizer or moderna vaccines allergic to sulpha drugs and ve had bell palsy would however be willing to take the johnson and johnson vaccine if it approved ,Negative
17365337,2021-02-01 13:53:08+00:00, ,1356239162983198721,en,0,0,0,1,SocialNewsDesk,"January now marks the deadliest month of the coronavirus pandemic in the United States and Florida as Johnson &amp; Johnson could seek FDA emergency authorization for its COVID vaccine, reports @JSotoNews13Â  https://t.co/GALwLm5Bdz", january now marks the deadliest month of the coronavirus pandemic in the united states and florida as johnson amp johnson could seek fda emergency authorization for its covid vaccine reports USER URL ,Negative
726759780681916416,2021-02-02 12:59:18+00:00, ,1356588001342738439,en,1,0,0,0,Twitter for iPhone,@jameshamblin Ok I understand that other companies are already doing this. My question is though why are we going ahead with a Johnson and Johnson vaccine that is only 50-60% effective. Why is this being approved? Could they not just produce one of the effective vaccines?, USER ok understand that other companies are already doing this my question is though why are we going ahead with johnson and johnson vaccine that is only 50 60 effective why is this being approved could they not just produce one of the effective vaccines ,Negative
860915077310017536,2021-02-03 16:38:04+00:00, ,1357005446045958148,en,1,0,0,0,Twitter for iPhone,"@GroundedBishop @kateshilling69 @Jammy_Ginger @BorisJohnson Also, there is no evidence to suggest that Pfizer vac is not effective in the same way, itâs just they havenât tested with a single dose (or tests are ongoing). Johnson and Johnson single jab vac is also 100% effective against hospitalisation and/or death.", USER USER USER USER also there is no evidence to suggest that pfizer vac is not effective in the same way it just they haven tested with single dose or tests are ongoing johnson and johnson single jab vac is also 100 effective against hospitalisation and or death ,Negative
1187823324027592707,2021-02-03 02:33:59+00:00, ,1356793023535976451,en,2,0,0,0,Twitter for Android,"@FoxNews CNN is downplaying the virus now? I have a feeling it's going to get worse, with all the new variations coming into the Country. Where is the Johnson and Johnson vaccine headed? I don't care if it isn't that effective, it's better than nothing.", USER cnn is downplaying the virus now have feeling it going to get worse with all the new variations coming into the country where is the johnson and johnson vaccine headed don care if it isn that effective it better than nothing ,Negative
1268367018727784448,2021-02-03 04:15:27+00:00, ,1356818559335301120,en,1,0,0,0,"Cheap Bots, Done Quick!","'And itâs Johnson, Johnson with the Quaffle, what a player that girl is, Iâve been saying it for years but she still wonât go out with meâ'", and it johnson johnson with the quaffle what player that girl is ve been saying it for years but she still won go out with me ,Negative
36288977,2021-02-03 02:44:03+00:00, ,1356795555922370561,en,6,0,1,0,Twitter for iPhone,my dad is looking into class action lawsuits against Johnson &amp; Johnson baby powder being the cause of my motherâs death so. Wish us luck., my dad is looking into class action lawsuits against johnson amp johnson baby powder being the cause of my mother death so wish us luck ,Negative
428390706,2021-02-03 12:06:53+00:00, ,1356937199825145858,en,1,0,1,0,Twitter Web App,@Jennyfurfuls As i understand it medical opinion is it will be ok ; I dont think it was trialled for approval with more than 3 weeks apart. We also have orders for Moderna and Johnson and Johnson (do we need 2 more of them) which I think are one jab..in summary I dont know the finer detail, USER as understand it medical opinion is it will be ok dont think it was trialled for approval with more than weeks apart we also have orders for moderna and johnson and johnson do we need more of them which think are one jab in summary dont know the finer detail ,Negative
21417687,2021-02-02 11:31:00+00:00, ,1356565779517296641,en,1,0,0,1,TweetDeck,"The Novovax and Johnson &amp; Johnson jabs will help combat Covid 19âbut vaccines alone wonât eradicate the virus
https://t.co/n2JHLsvtas", the novovax and johnson amp johnson jabs will help combat covid 19 but vaccines alone won eradicate the virus URL ,Negative
18240443,2021-02-01 09:35:22+00:00, ,1356174290488598529,en,3,0,0,0,Twitter for iPhone,"@drphiliplee1 Plus long Covid. If 10% of those who get it suffer long term organ damage, that needs to be taken into consideration. Tho Johnson &amp; Johnson claim their vaccine is 100% effective against symptoms reaching hospitalisation levels.", USER plus long covid if 10 of those who get it suffer long term organ damage that needs to be taken into consideration tho johnson amp johnson claim their vaccine is 100 effective against symptoms reaching hospitalisation levels ,Negative
474309032,2021-02-01 16:49:47+00:00, ,1356283618453282816,en,0,0,1,1,Twitter Web App,"""A cheap, one-shot vaccine means an awful lot."" Dr. Fauci says he spoke with colleagues in South Africa this morning, who told him they're excited about the prospect of the Johnson and Johnson COVID-19 shot- inexpensive, single dose and no cold-chain requirements. #NexstarDC", cheap one shot vaccine means an awful lot dr fauci says he spoke with colleagues in south africa this morning who told him they re excited about the prospect of the johnson and johnson covid 19 shot inexpensive single dose and no cold chain requirements nexstardc ,Negative
3774074423,2021-02-02 14:40:55+00:00, ,1356613574395895808,en,1,0,0,2,Twitter Web App,"Ran out of time and didn't get to mention this on the show, but the key aspect to look at with the Johnson &amp; Johnson vaccine: while a lower efficacy than others, it's *highly* effective at preventing deaths &amp; severe disease. @LisaRyanNews has more: https://t.co/l9yPZe5x09 @WCPN", ran out of time and didn get to mention this on the show but the key aspect to look at with the johnson amp johnson vaccine while lower efficacy than others it highly effective at preventing deaths amp severe disease USER has more URL USER ,Negative
2909601067,2021-02-02 13:58:39+00:00, ,1356602936172761088,en,2,0,0,2,Twitter Web App,Shweta Bhardwaj of Johnson &amp; Johnson says that philanthropic actors can provide seed funding. Financial instruments can improve risk profile of funding by aligning incentives toward results. Private and public funding can complement each other #AVPNSouthAsia2021 #SocialImpact, shweta bhardwaj of johnson amp johnson says that philanthropic actors can provide seed funding financial instruments can improve risk profile of funding by aligning incentives toward results private and public funding can complement each other avpnsouthasia2021 socialimpact ,Negative
703103822,2021-02-01 18:12:30+00:00, ,1356304432233934856,en,2,1,1,0,Twitter for iPhone,"Not Johnson &amp; Johnson chile, we will die", not johnson amp johnson chile we will die ,Negative
1008404955961741312,2021-02-02 21:21:45+00:00, ,1356714447453253632,en,5,0,0,0,Twitter Web App,".@ryansheltonMD: Of those who received the Johnson &amp; Johnson vaccine, 66% did not get COVID-19. Of those who did contract COVID-19, 85% were protected against severe disease and 100% were protected against being sick enough to need hospitalization or dying.", USER of those who received the johnson amp johnson vaccine 66 did not get covid 19 of those who did contract covid 19 85 were protected against severe disease and 100 were protected against being sick enough to need hospitalization or dying ,Negative
1095282126,2021-02-03 14:40:00+00:00, ,1356975731004362753,en,3,0,1,0,Twitter Web App,"@veryvirology Since Johnson&amp;Johnson vaccine must send its adenovirus into nucleus to work, will ivermectin stop this process, inactivating the vaccine?", USER since johnson amp johnson vaccine must send its adenovirus into nucleus to work will ivermectin stop this process inactivating the vaccine ,Negative
1346891176318808066,2021-02-02 18:23:34+00:00, ,1356669606103044107,en,5,0,0,0,Twitter for Android,"@MegLavDC ""We at Johnson &amp; Johnson were shocked...shocked I tell you...to find out our millions in campaign contributions were going to a problematic candidate. We had no idea that Congressional candidate Hadolf Yitler was hateful. Buy our lotions, please.""", USER we at johnson amp johnson were shocked shocked tell you to find out our millions in campaign contributions were going to problematic candidate we had no idea that congressional candidate hadolf yitler was hateful buy our lotions please ,Negative
1156127467,2021-02-02 01:29:19+00:00, ,1356414359971319810,en,3,0,1,0,Twitter Web App,"@DrEricDing @GeoRebekah minorities don't trust the system.
I'm a mexican immigrant &amp; a veteran, I'll not anti-vax but I will not be taking the Johnson &amp; Johnson vaccine.
I don't trust them.
Too many lawsuits and not enough long term side effects studied.
You use J&amp;J baby powder? I don't/won't.", USER USER minorities don trust the system mexican immigrant amp veteran ll not anti vax but will not be taking the johnson amp johnson vaccine don trust them too many lawsuits and not enough long term side effects studied you use amp baby powder don won ,Negative
37744859,2021-02-02 17:38:18+00:00, ,1356658214402723842,en,3,0,1,1,TweetDeck,"Cat Viglienzoni says she's hearing from people who say they don't want a vaccine like the Johnson&amp;Johnson one, that appears to have a lower efficacy.", cat viglienzoni says she hearing from people who say they don want vaccine like the johnson amp johnson one that appears to have lower efficacy ,Negative
961681501,2021-02-01 11:20:43+00:00, ,1356200806391947265,en,1,0,0,1,Twitter for Android,"DISCOVERY MEDICAL AID, PLEASE GET YOUR MEMBERS THE JOHNSON &amp; JOHNSON VACCINE. IT HAS A HIGHER EFFICACY RATE &amp; CANNOT EASILY BE COMPROMISED BY TEMPERATURE FLUCTUATION.", discovery medical aid please get your members the johnson amp johnson vaccine it has higher efficacy rate amp cannot easily be compromised by temperature fluctuation ,Negative
701079733950423041,2021-03-31 02:57:34+00:00,7068dd9474ab6973,1377092679482413056,en,11503,700,74,4185,Twitter for iPhone,Johnson Johnson getting lawsuits over baby powder causing cancer you think imma take a vaccine from them?, johnson johnson getting lawsuits over baby powder causing cancer you think imma take vaccine from them ,Negative
1626294277,2021-03-31 22:00:00+00:00, ,1377380181266984961,en,4170,864,184,1690,TweetDeck,JUST IN: The New York Times reports that around 15 million doses of the Johnson &amp; Johnson coronavirus vaccine were ruined due to an error with their ingredients at plant in Baltimore, just in the new york times reports that around 15 million doses of the johnson amp johnson coronavirus vaccine were ruined due to an error with their ingredients at plant in baltimore ,Negative
807095,2021-03-31 22:18:09+00:00, ,1377384749769973762,en,1045,616,147,693,SocialFlow,Johnson &amp; Johnson put future vaccine shipments from one factory in the U.S. on hold after about 15 million doses were ruined by an ingredient mixup. https://t.co/v1GYVyHSG5, johnson amp johnson put future vaccine shipments from one factory in the on hold after about 15 million doses were ruined by an ingredient mixup URL ,Negative
605153786,2021-03-31 21:35:33+00:00, ,1377374029334519813,en,1201,45,73,529,Twitter Web App,"BREAKING: This is a terrible setback to lose 15 million vaccine doses.

Important note in @nytimes article that the factory error does not affect the Johnson &amp; Johnson vaccine doses that are already in circulation in the U.S. (these were produced at a different plant). https://t.co/iJiSFYdZtd", breaking this is terrible setback to lose 15 million vaccine doses important note in USER article that the factory error does not affect the johnson amp johnson vaccine doses that are already in circulation in the these were produced at different plant URL ,Negative
2985479932,2021-03-31 21:38:12+00:00, ,1377374696933531648,en,1168,283,156,459,TweetDeck,BREAKING: Mix-up at Baltimore plant ruined about 15 million doses of Johnson &amp; Johnson's COVID-19 vaccine - NYT, breaking mix up at baltimore plant ruined about 15 million doses of johnson amp johnson covid 19 vaccine nyt ,Negative
1298258394130743302,2021-03-30 14:15:04+00:00, ,1376900789491298305,en,969,28,27,315,Twitter for Android,"This is Moderna. Very good stuff. This is Pfizer, equally good, but it needs more refrigeration. And this is Johnson &amp; Johnson...a little more expensive, but it requires only one shot. All are effective against COVID, but when you shoot it, you'll know where the extra money went. https://t.co/L9IYke78Ji", this is moderna very good stuff this is pfizer equally good but it needs more refrigeration and this is johnson amp johnson little more expensive but it requires only one shot all are effective against covid but when you shoot it you ll know where the extra money went URL ,Negative
2985479932,2021-03-31 21:50:43+00:00, ,1377377844641165312,en,797,187,91,413,TweetDeck,"15 MILLION VACCINES RUINED
- Vaccine plant in Baltimore
- Workers conflated ingredients
- 15 million Johnson &amp; Johnson vaccines were ruined
- J&amp;J is a one-dose vaccine
- Mistake will delay plant's authorization
- Plant would have provided tens of millions of doses next month", 15 million vaccines ruined vaccine plant in baltimore workers conflated ingredients 15 million johnson amp johnson vaccines were ruined amp is one dose vaccine mistake will delay plant authorization plant would have provided tens of millions of doses next month ,Negative
18831926,2021-03-31 22:25:54+00:00, ,1377386701748846598,en,488,47,66,268,Twitter for iPhone,"This is unfortunateâa Baltimore manufacturer two #COVID19 vaccines accidentally conflated ingredients several weeks ago, ruining about 15 million doses of Johnson &amp; Johnsonâs vaccine and forcing regulators to delay authorization of production lines.
https://t.co/EruNQVjtr5", this is unfortunate baltimore manufacturer two covid19 vaccines accidentally conflated ingredients several weeks ago ruining about 15 million doses of johnson amp johnson vaccine and forcing regulators to delay authorization of production lines URL ,Negative
180107694,2021-03-31 21:43:35+00:00, ,1377376049642631171,en,889,96,116,295,Twitter for iPhone,Wow. âAll further shipments of the Johnson &amp; Johnson vaccine â projected to total tens of millions of doses in the next month â were supposed to come from the massive Baltimore plant.â  https://t.co/Rz330wyGj4, wow all further shipments of the johnson amp johnson vaccine projected to total tens of millions of doses in the next month were supposed to come from the massive baltimore plant URL ,Negative
3295423333,2021-03-31 09:39:51+00:00, ,1377193918584942593,en,455,96,95,190,Twitter Web App,"""Side effect"" nightmare in the person who was shot Johnson &amp; Johnson vaccine in the USA - CNN https://t.co/L2fseWZ15P", side effect nightmare in the person who was shot johnson amp johnson vaccine in the usa cnn URL ,Negative
41704988,2021-03-31 21:40:58+00:00, ,1377375390352564224,en,681,18,29,206,Twitter Web App,Biden was scheduled to visit the plant in Baltimore that reportedly ruined 15 million Johnson &amp; Johnson vaccine doses but canceled after the company (Emergent Biosolutions) was subject to a NYT exposÃ© that it was bilking the federal government on Anthrax vaccines, biden was scheduled to visit the plant in baltimore that reportedly ruined 15 million johnson amp johnson vaccine doses but canceled after the company emergent biosolutions was subject to nyt expos that it was bilking the federal government on anthrax vaccines ,Negative
14697575,2021-03-26 04:50:55+00:00, ,1375309263359373313,en,311,242,193,267,Hootsuite Inc.,"Millions of Johnson &amp; Johnson vaccine doses expected to arrive in the country from April may be delayed by weeks because of a failure by the government to timeously meet a key contract clause in its agreement with the US-based drug maker. | @CowansView 

https://t.co/FUNnaqjIKU", millions of johnson amp johnson vaccine doses expected to arrive in the country from april may be delayed by weeks because of failure by the government to timeously meet key contract clause in its agreement with the us based drug maker USER URL ,Negative
51241574,2021-03-31 23:10:08+00:00, ,1377397831049302023,en,312,68,49,224,SocialFlow,"Johnson &amp; Johnson says a batch of its COVID-19 vaccine didn't meet quality standards and canât be used. The drugmaker didnât say how many doses were lost, and it wasnât clear how the problem would impact future deliveries.
https://t.co/w993vruKhW", johnson amp johnson says batch of its covid 19 vaccine didn meet quality standards and can be used the drugmaker didn say how many doses were lost and it wasn clear how the problem would impact future deliveries URL ,Negative
15947471,2021-03-27 15:33:51+00:00, ,1375833452122042372,en,439,8,10,72,Twitter for iPhone,"Ok. Back to regular programming. Holy Week ECQ from Monday to Sunday. Most, if not all vaccines require TWO doses (except Johnson and Johnson). We only have two so far in our arsenal, Astrazeneca (good for seniors) and Sinovac. Mass vaccination wonât start until May. Stay safe!", ok back to regular programming holy week ecq from monday to sunday most if not all vaccines require two doses except johnson and johnson we only have two so far in our arsenal astrazeneca good for seniors and sinovac mass vaccination won start until may stay safe ,Negative
147531706,2021-03-30 17:47:05+00:00, ,1376954146423762945,en,296,10,14,85,Twitter Web App,Johnson and Johnson vaccines to be manufactured in SA. Facility to serve the rest of the continent., johnson and johnson vaccines to be manufactured in sa facility to serve the rest of the continent ,Negative
292432829,2021-03-31 21:50:54+00:00, ,1377377892032606208,en,82,17,12,78,Twitter for Android,Report: Workers at Baltimore based Emergent BioSolutions accidentially mixed up vaccine ingredients..ruining 15 mil doses of Johnson and Johnson vaccine--and halting shipments to the US of the one dose vaccine https://t.co/HKG9C1BqpM, report workers at baltimore based emergent biosolutions accidentially mixed up vaccine ingredients ruining 15 mil doses of johnson and johnson vaccine and halting shipments to the us of the one dose vaccine URL ,Negative
1109532876310302721,2021-03-30 22:29:14+00:00, ,1377025152702107655,en,166,26,14,148,Twitter Web App,North Carolina college professor died 48 hours after taking Johnson and Johnson COVID shot https://t.co/icc7PYeOZ9, north carolina college professor died 48 hours after taking johnson and johnson covid shot URL ,Negative
34223450,2021-03-29 11:29:29+00:00, ,1376496730259214343,en,341,3,9,107,Twitter Web App,"Johnson &amp; Johnson said on Monday that it would supply its one-shot vaccine to African Union member states, as the continent experiences a slow rollout of vaccines, an uptick in cases and worries about new virus mutations. https://t.co/uff8NsyikV", johnson amp johnson said on monday that it would supply its one shot vaccine to african union member states as the continent experiences slow rollout of vaccines an uptick in cases and worries about new virus mutations URL ,Negative
282695161,2021-03-31 22:59:02+00:00, ,1377395036174704642,en,427,16,63,216,Twitter for iPhone,"BREAKING: Ruined!!! Future shipments of Johnson &amp; Johnsonâs coronavirus vaccine will be delayed after one of its subcontractors ruined 15 million doses at a Baltimore factory over the last several weeks, according to two U.S. officials with direct knowledge of the situation.", breaking ruined future shipments of johnson amp johnson coronavirus vaccine will be delayed after one of its subcontractors ruined 15 million doses at baltimore factory over the last several weeks according to two officials with direct knowledge of the situation ,Negative
1257845875717607424,2021-03-29 13:17:23+00:00, ,1376523884623724546,en,290,3,19,46,Twitter for iPhone,"10 companies people canât live withoutð¸

American Water Works $AWK
Johnson and Johnson $JNJ
Waste Management $WM
Proctor and Gamble $PG
NextEra Energy $NEE
Exxon Mobil $XOM
Google $GOOG
Clorox $CLX
Verizon $VZ
Pepsi $PEP", 10 companies people can live without american water works awk johnson and johnson jnj waste management wm proctor and gamble pg nextera energy nee exxon mobil xom google goog clorox clx verizon vz pepsi pep ,Negative
9300262,2021-03-31 22:38:54+00:00, ,1377389970990764032,en,113,66,31,116,Hootsuite Inc.,Future shipments of Johnson &amp; Johnsonâs coronavirus vaccine will be delayed after one of its subcontractors ruined 15 million doses at a Baltimore factory over the last several weeks https://t.co/65oKtXzkgl, future shipments of johnson amp johnson coronavirus vaccine will be delayed after one of its subcontractors ruined 15 million doses at baltimore factory over the last several weeks URL ,Negative
